#TalkParam=TALK_PARAM_ST
ID,Name,TalkParamId1 - TalkParamId1 - s32,TalkParamId2 - TalkParamId2 - s32,SpeechSpeed1 - SpeechSpeed1 - f32,Unk1 - Unk1 - s32,Unk2 - Unk2 - s32,TalkParamId3 - TalkParamId3 - s32,TalkParamId_StereoRightEar - TalkParamId_StereoRightEar - s32,TalkParamId_StereoLeftEar - TalkParamId_StereoLeftEar - s32,Unk3 - Unk3 - s32,Unk4 - Unk4 - s32,Unk5 - Unk5 - s32,Unk99 - Unk99 - s32,Unk98 - Unk98 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,Unk8 - Unk8 - s32,Unk9 - Unk9 - s32,Unk10 - Unk10 - s32,Unk11 - Unk11 - s32,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - s32,Unk15 - Unk15 - u8,Unk16 - Unk16 - u8,Unk17 - Unk17 - u8,Unk18 - Unk18 - u8,Unk19 - Unk19 - u8,Unk20 - Unk20 - u8,Unk21 - Unk21 - u8,Unk22 - Unk22 - u8,Unk23 - Unk23 - u8,HavokSpId1 - HavokSpId1 - u8,HavokSpId2 - HavokSpId2 - u8,HavokSpId3 - HavokSpId3 - u8,HavokSpId4 - HavokSpId4 - u8,HavokSpId5 - HavokSpId5 - u8,HavokSpId6 - HavokSpId6 - u8,HavokSpId7 - HavokSpId7 - u8,HavokSpId8 - HavokSpId8 - u8,HavokSpId9 - HavokSpId9 - u8,Unk24 - Unk24 - s16,Unk25 - Unk25 - s16,Unk26 - Unk26 - s16,Unk27 - Unk27 - s16,Unk28 - Unk28 - s16,Unk29 - Unk29 - s16,Unk30 - Unk30 - s16,Unk31 - Unk31 - s16,Unk32 - Unk32 - s16,Unk33 - Unk33 - s16,Unk34 - Unk34 - s16,Unk35 - Unk35 - s16,Unk36 - Unk36 - s16,Unk37 - Unk37 - s16,Unk38 - Unk38 - s16,Unk39 - Unk39 - s16,Unk40 - Unk40 - s16,Unk41 - Unk41 - s16,pad1 - pad1 - dummy8
17020900,,17020900,17020900,0,0,-1,17020900,-1,-1,-1,-1,-1,-1,-1,-1,17020900,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17020901,,17020901,17020901,0,0,-1,17020901,-1,-1,-1,-1,-1,-1,-1,-1,17020901,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17020902,,17020902,17020902,0,0,-1,17020902,-1,-1,-1,-1,-1,-1,-1,-1,17020902,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021000,,17021000,17021000,0,0,-1,17021000,-1,-1,-1,-1,-1,-1,-1,-1,17021000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021001,,17021001,17021001,0,0,-1,17021001,-1,-1,-1,-1,-1,-1,-1,-1,17021001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021002,,17021002,17021002,0,0,-1,17021002,-1,-1,-1,-1,-1,-1,-1,-1,17021002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021003,,17021003,17021003,0,0,17021003,-1,-1,-1,-1,-1,-1,-1,-1,17021003,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021004,,17021004,17021004,0,0,-1,17021004,-1,-1,-1,-1,-1,-1,-1,-1,17021004,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021005,,17021005,17021005,0,0,-1,17021005,-1,-1,-1,-1,-1,-1,-1,-1,17021005,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021100,,17021100,17021100,0,0,-1,17021100,-1,-1,-1,-1,-1,-1,-1,-1,17021100,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021101,,17021101,17021101,0,0,-1,17021101,-1,-1,-1,-1,-1,-1,-1,-1,17021101,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021102,,17021102,17021102,0,0,-1,17021102,-1,-1,-1,-1,-1,-1,-1,-1,17021102,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021103,,17021103,17021103,0,0,17021103,-1,-1,-1,-1,-1,-1,-1,-1,17021103,-1,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021104,,17021104,17021104,0,0,-1,17021104,-1,-1,-1,-1,-1,-1,-1,-1,17021104,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021105,,17021105,17021105,0,0,-1,17021105,-1,-1,-1,-1,-1,-1,-1,-1,17021105,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021106,,17021106,17021106,0,0,-1,17021106,-1,-1,-1,-1,-1,-1,-1,-1,17021106,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021107,,17021107,17021107,0,0,17021107,-1,-1,-1,-1,-1,-1,-1,-1,17021107,-1,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021108,,17021108,17021108,0,0,-1,17021108,-1,-1,-1,-1,-1,-1,-1,-1,17021108,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021109,,17021109,17021109,0,0,17021109,-1,-1,-1,-1,-1,-1,-1,-1,17021109,-1,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021110,,17021110,17021110,0,0,-1,17021110,-1,-1,-1,-1,-1,-1,-1,-1,17021110,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021200,,17021200,17021200,0,0,-1,17021200,-1,-1,-1,-1,-1,-1,-1,-1,17021200,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17021201,,17021201,17021201,0,0,-1,17021201,-1,-1,-1,-1,-1,-1,-1,-1,17021201,-1,-1,-1,-1,-1,-1,-1,1,9,10,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17030800,,17030800,17030800,0,0,-1,17030800,-1,-1,-1,-1,-1,-1,-1,-1,17030800,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17030900,,17030900,17030900,0,0,-1,17030900,-1,-1,-1,-1,-1,-1,-1,-1,17030900,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031000,,17031000,17031000,0,0,-1,17031000,-1,-1,-1,-1,-1,-1,-1,-1,17031000,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031100,,17031100,17031100,0,0,-1,17031100,-1,-1,-1,-1,-1,-1,-1,-1,17031100,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031200,,17031200,17031200,0,0,-1,17031200,-1,-1,-1,-1,-1,-1,-1,-1,17031200,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031201,,17031201,17031201,0,0,-1,17031201,-1,-1,-1,-1,-1,-1,-1,-1,17031201,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031250,,17031200,17031200,0,0,-1,17031200,-1,-1,-1,-1,-1,-1,-1,-1,17031200,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031251,,17031201,17031201,0,0,-1,17031201,-1,-1,-1,-1,-1,-1,-1,-1,17031201,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031300,,17031300,17031300,0,0,-1,17031300,-1,-1,-1,-1,-1,-1,-1,-1,17031300,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031301,,17031301,17031301,0,0,-1,17031301,-1,-1,-1,-1,-1,-1,-1,-1,17031301,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031400,,17031401,17031401,0,0,-1,17031401,-1,-1,-1,-1,-1,-1,-1,-1,17031401,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031401,,17031402,17031402,0,0,-1,17031402,-1,-1,-1,-1,-1,-1,-1,-1,17031402,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031500,,17031500,17031500,0,0,-1,17031500,-1,-1,-1,-1,-1,-1,-1,-1,17031500,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17031600,,17031600,17031600,0,0,-1,17031600,-1,-1,-1,-1,-1,-1,-1,-1,17031600,-1,-1,-1,-1,-1,-1,-1,9,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100200,,17100200,17100200,0,0,-1,17100200,-1,-1,-1,-1,-1,-1,-1,-1,17100200,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100201,,17100201,17100201,0,0,17100201,-1,-1,-1,-1,-1,-1,-1,-1,17100201,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100202,,17100202,17100202,0,0,-1,17100202,-1,-1,-1,-1,-1,-1,-1,-1,17100202,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100203,,17100203,17100203,0,0,-1,17100203,-1,-1,-1,-1,-1,-1,-1,-1,17100203,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100204,,17100204,17100204,0,0,-1,17100204,-1,-1,-1,-1,-1,-1,-1,-1,17100204,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100205,,17100205,17100205,0,0,17100205,-1,-1,-1,-1,-1,-1,-1,-1,17100205,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100206,,17100206,17100206,0,0,-1,17100206,-1,-1,-1,-1,-1,-1,-1,-1,17100206,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100207,,17100207,17100207,0,0,-1,17100207,-1,-1,-1,-1,-1,-1,-1,-1,17100207,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100208,,17100208,17100208,0,0,-1,17100208,-1,-1,-1,-1,-1,-1,-1,-1,17100208,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100209,,17100209,17100209,0,0,-1,17100209,-1,-1,-1,-1,-1,-1,-1,-1,17100209,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100210,,17100210,17100210,0,0,-1,17100210,-1,-1,-1,-1,-1,-1,-1,-1,17100210,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100300,,17100300,17100300,0,0,-1,17100300,-1,-1,-1,-1,-1,-1,-1,-1,17100300,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100301,,17100207,17100207,0,0,-1,17100207,-1,-1,-1,-1,-1,-1,-1,-1,17100207,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100302,,17100208,17100208,0,0,-1,17100208,-1,-1,-1,-1,-1,-1,-1,-1,17100208,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100303,,17100209,17100209,0,0,-1,17100209,-1,-1,-1,-1,-1,-1,-1,-1,17100209,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17100304,,17100210,17100210,0,0,-1,17100210,-1,-1,-1,-1,-1,-1,-1,-1,17100210,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17130000,,17130000,17130000,0,0,-1,17130000,-1,-1,-1,-1,-1,-1,-1,-1,17130000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17130001,,17130001,17130001,0,0,-1,17130001,-1,-1,-1,-1,-1,-1,-1,-1,17130001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17130100,,17130100,17130100,0,0,-1,17130100,-1,-1,-1,-1,-1,-1,-1,-1,17130100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17130101,,17130101,17130101,0,0,-1,17130101,-1,-1,-1,-1,-1,-1,-1,-1,17130101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17130200,,17130200,17130200,0,0,-1,17130200,-1,-1,-1,-1,-1,-1,-1,-1,17130200,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900000,,17900000,17900000,0,0,-1,17900000,-1,-1,-1,-1,-1,-1,-1,-1,17900000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900001,,17900001,17900001,0,0,17900001,-1,-1,-1,-1,-1,-1,-1,-1,17900001,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900002,,17900002,17900002,0,0,-1,17900002,-1,-1,-1,-1,-1,-1,-1,-1,17900002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900003,,17900003,17900003,0,0,-1,17900003,-1,-1,-1,-1,-1,-1,-1,-1,17900003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900100,,17900000,17900000,0,0,-1,17900000,-1,-1,-1,-1,-1,-1,-1,-1,17900000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900101,,17900101,17900101,0,0,17900101,-1,-1,-1,-1,-1,-1,-1,-1,17900101,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900102,,17900002,17900002,0,0,-1,17900002,-1,-1,-1,-1,-1,-1,-1,-1,17900002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900103,,17900003,17900003,0,0,-1,17900003,-1,-1,-1,-1,-1,-1,-1,-1,17900003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900150,,17900002,17900002,0,0,-1,17900002,-1,-1,-1,-1,-1,-1,-1,-1,17900002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900151,,17900003,17900003,0,0,-1,17900003,-1,-1,-1,-1,-1,-1,-1,-1,17900003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900200,,17900200,17900200,0,0,-1,17900200,-1,-1,-1,-1,-1,-1,-1,-1,17900200,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900201,,17900201,17900201,0,0,-1,17900201,-1,-1,-1,-1,-1,-1,-1,-1,17900201,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900202,,17900202,17900202,0,0,-1,17900202,-1,-1,-1,-1,-1,-1,-1,-1,17900202,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900203,,17900203,17900203,0,0,-1,17900203,-1,-1,-1,-1,-1,-1,-1,-1,17900203,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900204,,17900204,17900204,0,0,17900204,-1,-1,-1,-1,-1,-1,-1,-1,17900204,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900205,,17900205,17900205,0,0,-1,17900205,-1,-1,-1,-1,-1,-1,-1,-1,17900205,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900206,,17900206,17900206,0,0,17900206,-1,-1,-1,-1,-1,-1,-1,-1,17900206,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900300,,17900300,17900300,0,0,-1,17900300,-1,-1,-1,-1,-1,-1,-1,-1,17900300,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900301,,17900301,17900301,0,0,-1,17900301,-1,-1,-1,-1,-1,-1,-1,-1,17900301,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900400,,17900400,17900400,0,0,-1,17900400,-1,-1,-1,-1,-1,-1,-1,-1,17900400,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900500,,17900500,17900500,0,0,-1,17900500,-1,-1,-1,-1,-1,-1,-1,-1,17900500,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
17900600,,17900600,17900600,0,0,-1,17900600,-1,-1,-1,-1,-1,-1,-1,-1,17900600,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
