#BehaviorParam=BEHAVIOR_PARAM_ST
ID,Name,variationId - variationId - s32,behaviorJudgeId - behaviorJudgeId - s32,ezStateBehaviorType_old - ezStateBehaviorType_old - u8,refType - refType - u8,pad1 - pad1 - dummy8,refId - refId - s32,sfxVariationId - sfxVariationId - s32,stamina - stamina - s32,mp - mp - s32,category - category - u8,heroPoint - heroPoint - u8,pad2 - pad2 - dummy8
212100160,,12100,160,2,1,-,12100160,0,0,0,6,0,-
212100170,,12100,170,2,1,-,12100170,0,0,0,6,0,-
212100175,,12100,175,2,1,-,12100175,0,0,0,6,0,-
212100180,,12100,180,2,1,-,12100180,0,0,0,6,0,-
212100185,,12100,185,2,1,-,12100185,0,0,0,6,0,-
212100190,,12100,190,2,1,-,12100190,0,0,0,6,0,-
212100195,,12100,195,2,1,-,12100195,0,0,0,6,0,-
212100210,,12100,210,2,1,-,12100210,0,0,0,6,0,-
212100500,,12100,500,2,0,-,12100500,0,0,0,6,0,-
212110100,,12110,100,2,0,-,12110100,0,0,0,6,0,-
212110110,,12110,110,2,0,-,12110110,0,0,0,6,0,-
212110500,,12110,500,2,0,-,12110500,0,0,0,6,0,-
212120100,,12120,100,2,1,-,12120100,0,0,0,6,0,-
212120110,,12120,110,2,1,-,12120110,0,0,0,6,0,-
212120120,,12120,120,2,1,-,12120120,0,0,0,6,0,-
212200100,,12200,100,2,0,-,12200100,0,0,0,7,0,-
212200101,,12200,101,2,0,-,12200101,0,0,0,7,0,-
212200102,,12200,102,2,0,-,12200102,0,0,0,6,0,-
212200110,,12200,110,2,0,-,12200110,0,0,0,6,0,-
212200111,,12200,111,2,0,-,12200111,0,0,0,6,0,-
212200120,,12200,120,2,1,-,12200120,0,0,0,6,0,-
212200121,,12200,121,2,1,-,12200121,0,0,0,6,0,-
212200130,,12200,130,2,0,-,12200130,0,0,0,7,0,-
212200131,,12200,131,2,0,-,12200131,0,0,0,7,0,-
212200132,,12200,132,2,0,-,12200132,0,0,0,7,0,-
212200140,,12200,140,2,0,-,12200140,0,0,0,6,0,-
212200141,,12200,141,2,0,-,12200141,0,0,0,6,0,-
212200142,,12200,142,2,0,-,12200142,0,0,0,6,0,-
212200143,,12200,143,2,0,-,12200143,0,0,0,6,0,-
212200150,,12200,150,2,0,-,12200150,0,0,0,6,0,-
212200151,,12200,151,2,0,-,12200151,0,0,0,6,0,-
212200152,,12200,152,2,0,-,12200152,0,0,0,6,0,-
212200153,,12200,153,2,0,-,12200153,0,0,0,6,0,-
212200160,,12200,160,2,0,-,12200160,0,0,0,7,0,-
212200200,,12200,200,2,0,-,12200200,0,0,0,7,0,-
212200210,,12200,210,2,0,-,12200210,0,0,0,6,0,-
212200211,,12200,211,2,0,-,12200211,0,0,0,6,0,-
212200500,,12200,500,2,0,-,12200500,0,0,0,7,0,-
212200800,,12200,800,2,1,-,12200800,0,0,0,6,0,-
212200809,,12200,809,2,1,-,12200809,0,0,0,6,0,-
212200810,,12200,810,2,1,-,12200810,0,0,0,6,0,-
212200820,,12200,820,2,1,-,12200820,0,0,0,6,0,-
212200830,,12200,830,2,1,-,12200830,0,0,0,6,0,-
212200840,,12200,840,2,1,-,12200840,0,0,0,6,0,-
212200850,,12200,850,2,1,-,12200850,0,0,0,6,0,-
212200860,,12200,860,2,1,-,12200860,0,0,0,6,0,-
212200900,,12200,900,2,0,-,12200900,0,0,0,6,0,-
212200980,,12200,980,2,1,-,12200980,0,0,0,6,0,-
212201100,,12201,100,2,0,-,12201100,0,0,0,6,0,-
212201101,,12201,101,2,0,-,12201101,0,0,0,6,0,-
212201110,,12201,110,2,0,-,12201110,0,0,0,6,0,-
212201111,,12201,111,2,0,-,12201111,0,0,0,6,0,-
212201120,,12201,120,2,0,-,12201120,0,0,0,6,0,-
212201130,,12201,130,2,0,-,12201130,0,0,0,6,0,-
212201140,,12201,140,2,0,-,12201140,0,0,0,6,0,-
212201141,,12201,141,2,0,-,12201141,0,0,0,6,0,-
212201150,,12201,150,2,0,-,12201150,0,0,0,6,0,-
212201151,,12201,151,2,0,-,12201151,0,0,0,6,0,-
212201160,,12201,160,2,0,-,12201160,0,0,0,6,0,-
212201161,,12201,161,2,0,-,12201161,0,0,0,6,0,-
212201500,,12201,500,2,0,-,12201500,0,0,0,6,0,-
212201501,,12201,501,2,0,-,12201501,0,0,0,6,0,-
212201530,,12201,530,2,0,-,12201530,0,0,0,6,0,-
212201900,,12201,900,2,0,-,12201900,0,0,0,6,0,-
212201940,,12201,940,2,0,-,12201940,0,0,0,6,0,-
212201980,,12201,980,2,1,-,12201980,0,0,0,6,0,-
212201981,,12201,981,2,1,-,12201981,0,0,0,6,0,-
212201990,,12201,990,2,1,-,12201990,0,0,0,6,0,-
212400100,,12400,100,2,0,-,12400100,0,0,0,7,0,-
212400101,,12400,101,2,0,-,12400101,0,0,0,7,0,-
212400102,,12400,102,2,0,-,12400102,0,0,0,7,0,-
212400110,,12400,110,2,0,-,12400110,0,0,0,6,0,-
212400111,,12400,111,2,0,-,12400111,0,0,0,6,0,-
212400120,,12400,120,2,0,-,12400120,0,0,0,7,0,-
212400121,,12400,121,2,0,-,12400121,0,0,0,7,0,-
212400122,,12400,122,2,0,-,12400122,0,0,0,7,0,-
212400123,,12400,123,2,0,-,12400123,0,0,0,7,0,-
212400130,,12400,130,2,0,-,12400130,0,0,0,7,0,-
212400990,,12400,990,2,1,-,10004020,0,0,0,6,0,-
212400991,,12400,991,2,1,-,10004025,0,0,0,6,0,-
212500000,,12500,0,2,0,-,12500000,0,0,0,6,0,-
212500010,,12500,10,2,0,-,12500010,0,0,0,6,0,-
212500020,,12500,20,2,0,-,12500020,0,0,0,6,0,-
212500030,,12500,30,2,0,-,12500030,0,0,0,6,0,-
212500040,,12500,40,2,0,-,12500040,0,0,0,6,0,-
212500041,,12500,41,2,0,-,12500041,0,0,0,6,0,-
212500042,,12500,42,2,0,-,12500042,0,0,0,6,0,-
212500050,,12500,50,2,0,-,12500050,0,0,0,6,0,-
212500060,,12500,60,2,0,-,12500060,0,0,0,6,0,-
212500100,,12500,100,2,1,-,12500100,0,0,0,6,0,-
212500120,,12500,120,2,1,-,12500120,0,0,0,6,0,-
212500200,,12500,200,2,0,-,12500200,0,0,0,6,0,-
212500210,,12500,210,2,0,-,12500210,0,0,0,6,0,-
212500220,,12500,220,2,0,-,12500220,0,0,0,6,0,-
212500230,,12500,230,2,0,-,12500230,0,0,0,6,0,-
212500240,,12500,240,2,0,-,12500240,0,0,0,6,0,-
212500241,,12500,241,2,0,-,12500241,0,0,0,6,0,-
212500242,,12500,242,2,0,-,12500242,0,0,0,6,0,-
212500250,,12500,250,2,0,-,12500250,0,0,0,6,0,-
212500260,,12500,260,2,0,-,12500260,0,0,0,6,0,-
212500300,,12500,300,2,1,-,12500300,0,0,0,6,0,-
212500310,,12500,310,2,1,-,12500300,0,0,0,6,0,-
212500320,,12500,320,2,1,-,12500300,0,0,0,6,0,-
212500330,,12500,330,2,1,-,12500300,0,0,0,6,0,-
212500340,,12500,340,2,1,-,12500300,0,0,0,6,0,-
212500350,,12500,350,2,1,-,12500350,0,0,0,6,0,-
212500400,,12500,400,2,0,-,12500400,0,0,0,6,0,-
212500410,,12500,410,2,0,-,12500410,0,0,0,6,0,-
212500420,,12500,420,2,0,-,12500420,0,0,0,6,0,-
212500600,,12500,600,2,0,-,12500600,0,0,0,6,0,-
212500610,,12500,610,2,0,-,12500610,0,0,0,6,0,-
212500620,,12500,620,2,0,-,12500620,0,0,0,6,0,-
212500630,,12500,630,2,0,-,12500630,0,0,0,6,0,-
212500640,,12500,640,2,0,-,12500640,0,0,0,6,0,-
212500650,,12500,650,2,1,-,12500650,0,0,0,6,0,-
212500660,,12500,660,2,0,-,12500660,0,0,0,6,0,-
212500670,,12500,670,2,0,-,12500670,0,0,0,6,0,-
212500800,,12500,800,2,0,-,12500800,0,0,0,6,0,-
212500810,,12500,810,2,0,-,12500810,0,0,0,6,0,-
212500820,,12500,820,2,0,-,12500820,0,0,0,6,0,-
212500830,,12500,830,2,0,-,12500830,0,0,0,6,0,-
212500840,,12500,840,2,0,-,12500840,0,0,0,6,0,-
212500850,,12500,850,2,1,-,12500850,0,0,0,6,0,-
212500900,,12500,900,2,0,-,12500900,0,0,0,6,0,-
212503000,,12503,0,2,0,-,12503000,0,0,0,6,0,-
212503001,,12503,1,2,0,-,12503001,0,0,0,6,0,-
212503010,,12503,10,2,0,-,12503010,0,0,0,6,0,-
212503011,,12503,11,2,0,-,12503011,0,0,0,6,0,-
212503020,,12503,20,2,0,-,12503020,0,0,0,6,0,-
212503021,,12503,21,2,0,-,12503021,0,0,0,6,0,-
212503022,,12503,22,2,0,-,12503022,0,0,0,6,0,-
212503030,,12503,30,2,0,-,12503030,0,0,0,6,0,-
212503040,,12503,40,2,0,-,12503040,0,0,0,6,0,-
212503050,,12503,50,2,0,-,12503050,0,0,0,6,0,-
212503051,,12503,51,2,0,-,12503051,0,0,0,6,0,-
212503060,,12503,60,2,0,-,12503060,0,0,0,6,0,-
212503061,,12503,61,2,0,-,12503061,0,0,0,6,0,-
212503062,,12503,62,2,0,-,12503062,0,0,0,6,0,-
212503100,,12503,100,2,0,-,12503100,0,0,0,6,0,-
212503101,,12503,101,2,0,-,12503101,0,0,0,6,0,-
212503110,,12503,110,2,0,-,12503110,0,0,0,6,0,-
212503111,,12503,111,2,0,-,12503111,0,0,0,6,0,-
212503112,,12503,112,2,0,-,12503112,0,0,0,6,0,-
212503150,,12503,150,2,0,-,12503150,0,0,0,6,0,-
212503160,,12503,160,2,0,-,12503160,0,0,0,6,0,-
212503170,,12503,170,2,0,-,12503170,0,0,0,6,0,-
212503171,,12503,171,2,0,-,12503171,0,0,0,6,0,-
212503180,,12503,180,2,0,-,12503180,0,0,0,6,0,-
212503900,,12503,900,2,0,-,12503900,0,0,0,6,0,-
212503980,,12503,980,2,1,-,12503980,0,0,0,6,0,-
212504000,,12504,0,2,0,-,12504000,0,0,0,6,0,-
212504010,,12504,10,2,0,-,12504010,0,0,0,6,0,-
212504020,,12504,20,2,0,-,12504020,0,0,0,6,0,-
212504030,,12504,30,2,0,-,12504030,0,0,0,6,0,-
212504040,,12504,40,2,0,-,12504040,0,0,0,6,0,-
212504041,,12504,41,2,0,-,12504041,0,0,0,6,0,-
212504042,,12504,42,2,0,-,12504042,0,0,0,6,0,-
212504050,,12504,50,2,0,-,12504050,0,0,0,6,0,-
212504060,,12504,60,2,0,-,12504060,0,0,0,6,0,-
212504070,,12504,70,2,0,-,12504070,0,0,0,6,0,-
212504080,,12504,80,2,0,-,12504080,0,0,0,6,0,-
212504090,,12504,90,2,0,-,12504090,0,0,0,6,0,-
212504100,,12504,100,2,1,-,12504100,0,0,0,6,0,-
212505000,,12505,0,2,0,-,12505000,0,0,0,6,0,-
212505010,,12505,10,2,0,-,12505010,0,0,0,6,0,-
212505020,,12505,20,2,0,-,12505020,0,0,0,6,0,-
212505030,,12505,30,2,0,-,12505030,0,0,0,6,0,-
212505040,,12505,40,2,0,-,12505040,0,0,0,6,0,-
212505041,,12505,41,2,0,-,12505041,0,0,0,6,0,-
212505042,,12505,42,2,0,-,12505042,0,0,0,6,0,-
212505050,,12505,50,2,0,-,12505050,0,0,0,6,0,-
212505060,,12505,60,2,0,-,12505060,0,0,0,6,0,-
212505100,,12505,100,2,1,-,12505100,0,0,0,6,0,-
212505120,,12505,120,2,1,-,12505120,0,0,0,6,0,-
213000100,,13000,100,2,1,-,13000100,0,0,0,6,0,-
213000101,,13000,101,2,1,-,13000101,0,0,0,6,0,-
213000102,,13000,102,2,1,-,13000102,0,0,0,6,0,-
213000110,,13000,110,2,0,-,13000110,0,0,0,6,0,-
213000120,,13000,120,2,1,-,13000120,0,0,0,6,0,-
213000130,,13000,130,2,0,-,13000130,0,0,0,6,0,-
213000140,,13000,140,2,0,-,13000140,0,0,0,6,0,-
213000141,,13000,141,2,0,-,13000141,0,0,0,6,0,-
213000200,,13000,200,2,1,-,13000200,0,0,0,6,0,-
213000800,,13000,800,2,0,-,13000800,0,0,0,6,0,-
213000801,,13000,801,2,0,-,13000801,0,0,0,6,0,-
213000900,,13000,900,2,1,-,13000900,0,0,0,6,0,-
213000980,,13000,980,2,1,-,13000980,0,0,0,6,0,-
213000981,,13000,981,2,1,-,13000981,0,0,0,6,0,-
213100100,,13100,100,2,0,-,13100100,0,0,0,6,0,-
213100101,,13100,101,2,0,-,13100101,0,0,0,7,0,-
213100110,,13100,110,2,0,-,13100110,0,0,0,6,0,-
213100111,,13100,111,2,0,-,13100111,0,0,0,6,0,-
213100112,,13100,112,2,0,-,13100112,0,0,0,7,0,-
213100113,,13100,113,2,0,-,13100113,0,0,0,6,0,-
213100114,,13100,114,2,0,-,13100114,0,0,0,6,0,-
213100115,,13100,115,2,0,-,13100115,0,0,0,6,0,-
213100120,,13100,120,2,0,-,13100120,0,0,0,6,0,-
213100130,,13100,130,2,0,-,13100130,0,0,0,6,0,-
213100131,,13100,131,2,0,-,13100131,0,0,0,6,0,-
213100132,,13100,132,2,0,-,13100132,0,0,0,7,0,-
213100160,,13100,160,2,0,-,13100160,0,0,0,6,0,-
213100161,,13100,161,2,0,-,13100161,0,0,0,6,0,-
213100170,,13100,170,2,0,-,13100170,0,0,0,6,0,-
213100171,,13100,171,2,0,-,13100171,0,0,0,6,0,-
213100180,,13100,180,2,0,-,13100180,0,0,0,6,0,-
213100181,,13100,181,2,0,-,13100181,0,0,0,6,0,-
213100190,,13100,190,2,0,-,13100190,0,0,0,6,0,-
213100191,,13100,191,2,0,-,13100191,0,0,0,6,0,-
213100192,,13100,192,2,0,-,13100192,0,0,0,6,0,-
213100200,,13100,200,2,0,-,13100200,0,0,0,6,0,-
213100201,,13100,201,2,0,-,13100201,0,0,0,6,0,-
213100202,,13100,202,2,0,-,13100202,0,0,0,6,0,-
213100500,,13100,500,2,0,-,13100500,0,0,0,7,0,-
213100510,,13100,510,2,0,-,13100510,0,0,0,7,0,-
213100520,,13100,520,2,1,-,13100520,0,0,0,6,0,-
213100540,,13100,540,2,0,-,13100540,0,0,0,6,0,-
213100541,,13100,541,2,0,-,13100541,0,0,0,6,0,-
213100900,,13100,900,2,0,-,13100900,0,0,0,6,0,-
213100940,,13100,940,2,0,-,13100940,0,0,0,6,0,-
213100941,,13100,941,2,0,-,13100941,0,0,0,6,0,-
213100980,,13100,980,2,1,-,13100980,0,0,0,6,0,-
213100981,,13100,981,2,1,-,13100981,0,0,0,6,0,-
213100990,,13100,990,2,0,-,13100990,0,0,0,6,0,-
213101100,,13101,100,2,0,-,13101100,0,0,0,6,0,-
213101101,,13101,101,2,0,-,13101101,0,0,0,6,0,-
213101110,,13101,110,2,0,-,13101110,0,0,0,6,0,-
213101111,,13101,111,2,0,-,13101111,0,0,0,6,0,-
213101112,,13101,112,2,0,-,13101112,0,0,0,6,0,-
213101120,,13101,120,2,0,-,13101120,0,0,0,7,0,-
213101121,,13101,121,2,0,-,13101121,0,0,0,6,0,-
213101122,,13101,122,2,0,-,13101122,0,0,0,6,0,-
213101130,,13101,130,2,0,-,13101130,0,0,0,6,0,-
213101131,,13101,131,2,0,-,13101131,0,0,0,6,0,-
213101132,,13101,132,2,0,-,13101132,0,0,0,6,0,-
213101133,,13101,133,2,0,-,13101133,0,0,0,6,0,-
213101140,,13101,140,2,0,-,13101140,0,0,0,6,0,-
213101150,,13101,150,2,0,-,13101150,0,0,0,6,0,-
213101160,,13101,160,2,0,-,13101160,0,0,0,6,0,-
213101161,,13101,161,2,0,-,13101161,0,0,0,6,0,-
213101170,,13101,170,2,0,-,13101170,0,0,0,6,0,-
213101500,,13101,500,2,0,-,13101500,0,0,0,6,0,-
213101501,,13101,501,2,0,-,13101501,0,0,0,6,0,-
213101502,,13101,502,2,0,-,13101502,0,0,0,6,0,-
213101900,,13101,900,2,0,-,13101900,0,0,0,6,0,-
213101940,,13101,940,2,0,-,13101940,0,0,0,6,0,-
213101941,,13101,941,2,0,-,13101941,0,0,0,6,0,-
213101980,,13101,980,2,1,-,13100980,0,0,0,6,0,-
213101981,,13101,981,2,1,-,13100980,0,0,0,6,0,-
213101982,,13101,982,2,1,-,13100980,0,0,0,6,0,-
213101983,,13101,983,2,1,-,13100980,0,0,0,6,0,-
213101985,,13101,985,2,1,-,13100980,0,0,0,6,0,-
213101990,,13101,990,2,0,-,13100990,0,0,0,6,0,-
213102500,,13102,500,2,1,-,13102500,0,0,0,6,0,-
213102510,,13102,510,2,1,-,13102510,0,0,0,6,0,-
213103100,,13103,100,2,1,-,13103100,0,0,0,6,0,-
213103110,,13103,110,2,1,-,13103110,0,0,0,6,0,-
213103120,,13103,120,2,1,-,13103120,0,0,0,6,0,-
213103140,,13103,140,2,1,-,13103140,0,0,0,6,0,-
213103150,,13103,150,2,1,-,13103150,0,0,0,6,0,-
213103151,,13103,151,2,1,-,13103151,0,0,0,6,0,-
213103160,,13103,160,2,1,-,13103160,0,0,0,6,0,-
213103170,,13103,170,2,0,-,13103170,0,0,0,6,0,-
213103171,,13103,171,2,0,-,13103171,0,0,0,6,0,-
213103180,,13103,180,2,1,-,13103180,0,0,0,6,0,-
213103190,,13103,190,2,1,-,13103190,0,0,0,6,0,-
213103980,,13103,980,2,1,-,13103980,0,0,0,6,0,-
213103990,,13103,990,2,0,-,13100990,0,0,0,6,0,-
213200100,,13200,100,2,0,-,13200100,0,0,0,6,0,-
213200900,,13200,900,2,1,-,13200900,0,0,0,6,0,-
213400000,,13400,0,2,0,-,13400000,0,0,0,6,0,-
213400010,,13400,10,2,0,-,13400010,0,0,0,6,0,-
213400040,,13400,40,2,0,-,13400040,0,0,0,6,0,-
213400050,,13400,50,2,0,-,13400050,0,0,0,6,0,-
213400060,,13400,60,2,0,-,13400060,0,0,0,6,0,-
213400100,,13400,100,2,0,-,13400100,0,0,0,6,0,-
213400130,,13400,130,2,0,-,13400130,0,0,0,6,0,-
213400150,,13400,150,2,0,-,13400150,0,0,0,6,0,-
213400151,,13400,151,2,0,-,13400151,0,0,0,6,0,-
213400500,,13400,500,2,1,-,13400500,0,0,0,6,0,-
213400510,,13400,510,2,1,-,13400510,0,0,0,6,0,-
213400515,,13400,515,2,1,-,13400515,0,0,0,6,0,-
213400520,,13400,520,2,1,-,13400520,0,0,0,6,0,-
213400530,,13400,530,2,1,-,13400530,0,0,0,6,0,-
213400540,,13400,540,2,1,-,13400540,0,0,0,6,0,-
213400550,,13400,550,2,1,-,13400550,0,0,0,6,0,-
213400555,,13400,555,2,1,-,13400555,0,0,0,6,0,-
213400556,,13400,556,2,1,-,13400556,0,0,0,6,0,-
213400600,,13400,600,2,1,-,13400600,0,0,0,6,0,-
213400601,,13400,601,2,1,-,13400601,0,0,0,6,0,-
213400610,,13400,610,2,1,-,13400610,0,0,0,6,0,-
213400620,,13400,620,2,1,-,13400620,0,0,0,6,0,-
213400630,,13400,630,2,1,-,13400630,0,0,0,6,0,-
213400631,,13400,631,2,1,-,13400631,0,0,0,6,0,-
213400632,,13400,632,2,1,-,13400632,0,0,0,6,0,-
213400633,,13400,633,2,1,-,13400633,0,0,0,6,0,-
213400634,,13400,634,2,1,-,13400634,0,0,0,6,0,-
213400635,,13400,635,2,1,-,13400635,0,0,0,6,0,-
213400636,,13400,636,2,1,-,13400636,0,0,0,6,0,-
213400637,,13400,637,2,1,-,13400637,0,0,0,6,0,-
213400638,,13400,638,2,1,-,13400638,0,0,0,6,0,-
213400639,,13400,639,2,1,-,13400639,0,0,0,6,0,-
213400640,,13400,640,2,1,-,13400640,0,0,0,6,0,-
213400641,,13400,641,2,1,-,13400641,0,0,0,6,0,-
213400642,,13400,642,2,1,-,13400642,0,0,0,6,0,-
213400643,,13400,643,2,1,-,13400643,0,0,0,6,0,-
213400644,,13400,644,2,1,-,13400644,0,0,0,6,0,-
213400645,,13400,645,2,1,-,13400645,0,0,0,6,0,-
213400646,,13400,646,2,1,-,13400646,0,0,0,6,0,-
213400647,,13400,647,2,1,-,13400647,0,0,0,6,0,-
213400648,,13400,648,2,1,-,13400648,0,0,0,6,0,-
213400649,,13400,649,2,1,-,13400649,0,0,0,6,0,-
213400650,,13400,650,2,1,-,13400650,0,0,0,6,0,-
213400980,,13400,980,2,1,-,13400980,0,0,0,6,0,-
213500100,,13500,100,2,0,-,13500100,0,0,0,6,0,-
213500110,,13500,110,2,0,-,13500110,0,0,0,6,0,-
213500120,,13500,120,2,0,-,13500120,0,0,0,6,0,-
213500130,,13500,130,2,0,-,13500130,0,0,0,6,0,-
213500131,,13500,131,2,0,-,13500131,0,0,0,6,0,-
213500132,,13500,132,2,0,-,13500132,0,0,0,6,0,-
213500133,,13500,133,2,0,-,13500133,0,0,0,6,0,-
213500150,,13500,150,2,0,-,13500150,0,0,0,6,0,-
213500151,,13500,151,2,0,-,13500151,0,0,0,6,0,-
213500160,,13500,160,2,1,-,13500160,0,0,0,6,0,-
213500161,,13500,161,2,1,-,13500161,0,0,0,6,0,-
213500170,,13500,170,2,0,-,13500170,0,0,0,6,0,-
213500180,,13500,180,2,0,-,13500180,0,0,0,6,0,-
213500200,,13500,200,2,0,-,13500200,0,0,0,6,0,-
213500210,,13500,210,2,0,-,13500210,0,0,0,6,0,-
213500220,,13500,220,2,0,-,13500220,0,0,0,6,0,-
213500230,,13500,230,2,0,-,13500230,0,0,0,6,0,-
213500240,,13500,240,2,0,-,13500240,0,0,0,6,0,-
213500300,,13500,300,2,1,-,13500300,0,0,0,6,0,-
213500310,,13500,310,2,1,-,13500310,0,0,0,6,0,-
213500320,,13500,320,2,0,-,13500320,0,0,0,6,0,-
213500330,,13500,330,2,0,-,13500330,0,0,0,6,0,-
213500640,,13500,640,2,1,-,13500640,0,0,0,6,0,-
213500641,,13500,641,2,1,-,13500641,0,0,0,6,0,-
213500642,,13500,642,2,1,-,13500642,0,0,0,6,0,-
213500643,,13500,643,2,1,-,13500643,0,0,0,6,0,-
213500644,,13500,644,2,1,-,13500644,0,0,0,6,0,-
213500645,,13500,645,2,1,-,13500645,0,0,0,6,0,-
213500646,,13500,646,2,1,-,13500646,0,0,0,6,0,-
213500647,,13500,647,2,1,-,13500647,0,0,0,6,0,-
213500648,,13500,648,2,1,-,13500648,0,0,0,6,0,-
213500649,,13500,649,2,1,-,13500649,0,0,0,6,0,-
213500980,,13500,980,2,1,-,13500980,0,0,0,6,0,-
213600100,,13600,100,2,0,-,13600100,0,0,0,6,0,-
213600110,,13600,110,2,0,-,13600110,0,0,0,6,0,-
213600120,,13600,120,2,0,-,13600120,0,0,0,6,0,-
213600121,,13600,121,2,0,-,13600121,0,0,0,6,0,-
213600130,,13600,130,2,1,-,13600130,0,0,0,6,0,-
213600131,,13600,131,2,1,-,13600131,0,0,0,6,0,-
213600132,,13600,132,2,1,-,13600132,0,0,0,6,0,-
213600140,,13600,140,2,0,-,13600140,0,0,0,7,0,-
213600141,,13600,141,2,1,-,13600141,0,0,0,6,0,-
213600150,,13600,150,2,0,-,13600150,0,0,0,6,0,-
213600151,,13600,151,2,0,-,13600151,0,0,0,6,0,-
213600160,,13600,160,2,1,-,13600160,0,0,0,6,0,-
213600161,,13600,161,2,1,-,13600161,0,0,0,6,0,-
213600170,,13600,170,2,1,-,13600170,0,0,0,6,0,-
213600180,,13600,180,2,0,-,13600180,0,0,0,6,0,-
213600181,,13600,181,2,0,-,13600181,0,0,0,6,0,-
213600190,,13600,190,2,0,-,13600190,0,0,0,6,0,-
213600191,,13600,191,2,0,-,13600191,0,0,0,6,0,-
213600200,,13600,200,2,0,-,13600200,0,0,0,6,0,-
213600210,,13600,210,2,0,-,13600210,0,0,0,6,0,-
213600220,,13600,220,2,0,-,13600220,0,0,0,6,0,-
213600230,,13600,230,2,0,-,13600230,0,0,0,6,0,-
213600800,,13600,800,2,1,-,13600800,0,0,0,6,0,-
213600900,,13600,900,2,0,-,13600900,0,0,0,6,0,-
213600901,,13600,901,2,0,-,13600901,0,0,0,6,0,-
213600910,,13600,910,2,1,-,13600910,0,0,0,6,0,-
213600980,,13600,980,2,1,-,13600980,0,0,0,6,0,-
213700100,,13700,100,2,0,-,13700100,0,0,0,6,0,-
213700105,,13700,105,2,0,-,13700105,0,0,0,6,0,-
213700106,,13700,106,2,0,-,13700106,0,0,0,6,0,-
213700110,,13700,110,2,0,-,13700110,0,0,0,6,0,-
213700111,,13700,111,2,0,-,13700111,0,0,0,6,0,-
213700112,,13700,112,2,0,-,13700112,0,0,0,6,0,-
213700113,,13700,113,2,0,-,13700113,0,0,0,6,0,-
213700114,,13700,114,2,0,-,13700114,0,0,0,6,0,-
213700115,,13700,115,2,0,-,13700115,0,0,0,6,0,-
213700116,,13700,116,2,0,-,13700116,0,0,0,6,0,-
213700120,,13700,120,2,0,-,13700120,0,0,0,6,0,-
213700121,,13700,121,2,0,-,13700121,0,0,0,6,0,-
213700200,,13700,200,2,0,-,13700200,0,0,0,6,0,-
213700205,,13700,205,2,0,-,13700205,0,0,0,6,0,-
213700206,,13700,206,2,0,-,13700206,0,0,0,6,0,-
213700210,,13700,210,2,0,-,13700210,0,0,0,6,0,-
213700211,,13700,211,2,0,-,13700211,0,0,0,6,0,-
213700212,,13700,212,2,0,-,13700212,0,0,0,6,0,-
213700213,,13700,213,2,0,-,13700213,0,0,0,6,0,-
213700214,,13700,214,2,0,-,13700214,0,0,0,6,0,-
213700215,,13700,215,2,0,-,13700215,0,0,0,6,0,-
213700216,,13700,216,2,0,-,13700216,0,0,0,6,0,-
213700220,,13700,220,2,0,-,13700220,0,0,0,6,0,-
213700221,,13700,221,2,0,-,13700221,0,0,0,6,0,-
213700510,,13700,510,2,0,-,13700510,0,0,0,6,0,-
213700511,,13700,511,2,0,-,13700511,0,0,0,6,0,-
213700520,,13700,520,2,0,-,13700520,0,0,0,6,0,-
213700800,,13700,800,2,0,-,13700800,0,0,0,6,0,-
213700810,,13700,810,2,0,-,13700810,0,0,0,6,0,-
213700920,,13700,920,2,1,-,13700920,0,0,0,6,0,-
213700922,,13700,922,2,1,-,13700922,0,0,0,6,0,-
213700980,,13700,980,2,1,-,10001600,0,0,0,6,0,-
214000100,,14000,100,2,0,-,14000100,0,0,0,6,0,-
214000101,,14000,101,2,0,-,14000101,0,0,0,6,0,-
214000103,,14000,103,2,0,-,14000103,0,0,0,6,0,-
214000104,,14000,104,2,0,-,14000104,0,0,0,6,0,-
214000105,,14000,105,2,0,-,14000105,0,0,0,6,0,-
214000106,,14000,106,2,0,-,14000106,0,0,0,6,0,-
214000107,,14000,107,2,0,-,14000107,0,0,0,6,0,-
214000108,,14000,108,2,0,-,14000108,0,0,0,6,0,-
214000109,,14000,109,2,0,-,14000109,0,0,0,6,0,-
214000110,,14000,110,2,0,-,14000110,0,0,0,6,0,-
214000111,,14000,111,2,0,-,14000111,0,0,0,6,0,-
214000112,,14000,112,2,0,-,14000112,0,0,0,6,0,-
214000113,,14000,113,2,0,-,14000113,0,0,0,6,0,-
214000114,,14000,114,2,0,-,14000114,0,0,0,6,0,-
214000115,,14000,115,2,0,-,14000115,0,0,0,6,0,-
214000116,,14000,116,2,0,-,14000116,0,0,0,6,0,-
214000117,,14000,117,2,0,-,14000117,0,0,0,6,0,-
214000118,,14000,118,2,0,-,14000118,0,0,0,6,0,-
214000119,,14000,119,2,0,-,14000119,0,0,0,6,0,-
214000120,,14000,120,2,0,-,14000120,0,0,0,6,0,-
214000121,,14000,121,2,0,-,14000121,0,0,0,6,0,-
214000125,,14000,125,2,0,-,14002125,0,0,0,6,0,-
214000130,,14000,130,2,0,-,14000130,0,0,0,6,0,-
214000131,,14000,131,2,0,-,14000131,0,0,0,6,0,-
214000132,,14000,132,2,0,-,14000132,0,0,0,6,0,-
214000133,,14000,133,2,0,-,14000133,0,0,0,6,0,-
