#SpEffectVfxParam=SP_EFFECT_VFX_PARAM_ST
ID,Name,midstSfxId - midstSfxId - s32,midstSeId - midstSeId - s32,InitSfxId - InitSfxId - s32,InitSeId - InitSeId - s32,finishSfxId - finishSfxId - s32,finishSeId - finishSeId - s32,camouflageBeginDist - camouflageBeginDist - f32,camouflageEndDist - camouflageEndDist - f32,transformProtectorId - transformProtectorId - s32,midstDmyId - midstDmyId - s16,initDmyId - initDmyId - s16,finishDmyId - finishDmyId - s16,effectType - effectType - u8,soulParamIdForWepEnchant1 - soulParamIdForWepEnchant1 - u8,playCategory - playCategory - u8,playPriority - playPriority - u8,existEffectForLarge - existEffectForLarge - u8,existEffectForSoul - existEffectForSoul - u8,existInvisibleAtCamouflage - existInvisibleAtCamouflage - u8,useCamouflage - useCamouflage - u8,invisibleAtFriendCamouflage - invisibleAtFriendCamouflage - u8,addMapAreaBlockOffset - addMapAreaBlockOffset - u8,halfCamouflage - halfCamouflage - u8,isFullBodyProtectorId - isFullBodyProtectorId - u8,isInvisibleWeapon - isInvisibleWeapon - u8,isSilence - isSilence - u8,isGauntletProtectorId - isGauntletProtectorId - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,Unk4 - Unk4 - u8,Unk5 - Unk5 - u8,DecalId0 - DecalId0 - s32,DecalId1 - DecalId1 - s32,soulParamIdForWepEnchant2 - soulParamIdForWepEnchant2 - u8,SpEffectSp0 - SpEffectSp0 - u8,SpEffectSp1 - SpEffectSp1 - u8,bodyProtectorType - bodyProtectorType - u8,SpSfxId0 - SpSfxId0 - s32,SpSfxId1 - SpSfxId1 - s32,SpSfxId2 - SpSfxId2 - s32,SpSfxId3 - SpSfxId3 - s32,SpSfxId4 - SpSfxId4 - s32,SpSfxId5 - SpSfxId5 - s32,SpSfxId6 - SpSfxId6 - s32,SpSfxId7 - SpSfxId7 - s32,SpSfxId8 - SpSfxId8 - s32,SpSfxId9 - SpSfxId9 - s32,SpSfxId10 - SpSfxId10 - s32,SpSfxId11 - SpSfxId11 - s32,SpSfxId12 - SpSfxId12 - s32,SpSfxId13 - SpSfxId13 - s32,SpSfxId14 - SpSfxId14 - s32,SpSfxId15 - SpSfxId15 - s32,Unk10 - Unk10 - u8,PhantomType - PhantomType - u8,CamouflageGhost - CamouflageGhost - u8,Unk12 - Unk12 - u8,PhantomParamId - PhantomParamId - s32,EmissiveIntensityScale [ArmorGlow] - EmissiveIntensityScale [ArmorGlow] - f32,Unk13 - Unk13 - f32,bodyProtectorVal - bodyProtectorVal - s16,Unk14 - Unk14 - s16,CinderIntensityScale [Ember Effect Glow] - CinderIntensityScale [Ember Effect Glow] - f32,MenuOrb - MenuOrb - u8,Unk15 - Unk15 - u8,MenuOrb_DummyPolyId - MenuOrb_DummyPolyId - s16,BodyProtectorValue1 - BodyProtectorValue1 - u16,BodyProtectorValue2 - BodyProtectorValue2 - u16,MaterialExParamId - MaterialExParamId - s32,MaterialExSpeed - MaterialExSpeed - f32,MaterialExMax - MaterialExMax - f32,MaterialExMin - MaterialExMin - f32,Unk16 - Unk16 - u16,Unk17 - Unk17 - u16,pad1 - pad1 - dummy8
132,,901,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
133,,20238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
134,,-1,-1,20137,-1,20237,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
135,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
136,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
137,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
138,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
139,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
140,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
141,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
142,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
143,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
144,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
145,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
146,,-1,-1,20343,-1,-1,-1,-1,-1,-1,-1,206,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
147,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
148,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
149,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
150,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
151,,303011,195,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
152,,303021,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
153,,20255,-1,-1,-1,-1,-1,-1,-1,-1,206,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
154,,302012,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
155,,24023,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
156,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
157,,22825,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
158,,523302,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
159,,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
160,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
161,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
162,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
163,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
164,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
165,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
166,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
167,,-1,-1,840,-1,-1,-1,-1,-1,900000,-1,8,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
168,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
169,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
170,,20254,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
171,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
172,,129103,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
173,,129102,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
174,,129101,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
175,,130021,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
176,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
177,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
178,,820,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
179,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
180,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
181,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
182,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
183,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
184,,20209,-1,-1,-1,20209,-1,-1,-1,-1,206,-1,206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
185,,22887,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
186,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
187,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
188,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
189,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
190,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
191,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
192,,-1,-1,107,-1,108,-1,-1,-1,1020000,-1,7,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
193,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
194,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
195,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,65535,65535,-1,0,0,0,67,67,-
