#EquipParamGoods=EQUIP_PARAM_GOODS_ST
ID,Name,refId1 - refId1 - s32,sfxVariationId - sfxVariationId - s32,weight - weight - f32,fragmentNum - fragmentNum - s32,sellValue - sellValue - s32,replaceItemId - replaceItemId - s32,behaviorId - behaviorId - s32,sortId - sortId - s32,qwcId - qwcId - s32,yesNoDialogMessageId - yesNoDialogMessageId - s32,magicId - magicId - s32,iconId - iconId - s16,modelId - modelId - s16,shopLv - shopLv - s16,compTrophySedId - compTrophySedId - s16,trophySeqId - trophySeqId - s16,maxNum - maxNum - s16,consumeHeroPoint - consumeHeroPoint - u8,overDexterity - overDexterity - u8,goodsType - goodsType - u8,refCategory - refCategory - u8,spEffectCategory - spEffectCategory - u8,goodsCategory - goodsCategory - u8,goodsUseAnim - goodsUseAnim - s8,opmeMenuType - opmeMenuType - u8,useLimitCategory - useLimitCategory - u8,replaceCategory - replaceCategory - u8,vowType0 - vowType0 - u8,vowType1 - vowType1 - u8,vowType2 - vowType2 - u8,vowType3 - vowType3 - u8,vowType4 - vowType4 - u8,vowType5 - vowType5 - u8,vowType6 - vowType6 - u8,vowType7 - vowType7 - u8,vowType8 - vowType8 - u8,vowType9 - vowType9 - u8,vowType10 - vowType10 - u8,vowType11 - vowType11 - u8,vowType12 - vowType12 - u8,vowType13 - vowType13 - u8,vowType14 - vowType14 - u8,vowType15 - vowType15 - u8,enable_live - enable_live - u8,enable_gray - enable_gray - u8,enable_white - enable_white - u8,enable_black - enable_black - u8,enable_multi - enable_multi - u8,disable_offline - disable_offline - u8,isEquip - isEquip - u8,isConsume - isConsume - u8,isAutoEquip - isAutoEquip - u8,isEstablishment - isEstablishment - u8,isOnlyOne - isOnlyOne - u8,isDrop - isDrop - u8,isDeposit - isDeposit - u8,isDisableHand - isDisableHand - u8,isTravelItem - isTravelItem - u8,isSuppleItem - isSuppleItem - u8,isFullSuppleItem - isFullSuppleItem - u8,isEnhance - isEnhance - u8,isFixItem - isFixItem - u8,disableMutliDropShare - disableMutliDropShare - u8,disableUseAtColiseum - disableUseAtColiseum - u8,disableUseAtOutofColiseum - disableUseAtOutofColiseum - u8,useBulletMaxNum - useBulletMaxNum - u8,useHpCureMaxNum - useHpCureMaxNum - u8,isAutoReplenish - isAutoReplenish - u8,canMultiUse - canMultiUse - u8,isGuestDrop - isGuestDrop - u8,isEnchantLeftHand - isEnchantLeftHand - u8,isApplySpecialEffect - isApplySpecialEffect - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,refId2 - refId2 - s32,reinforceParamWeapon - reinforceParamWeapon - s32,VagrantItemLotId - VagrantItemLotId - s32,VagrantBonusEneDropItemLotId - VagrantBonusEneDropItemLotId - s32,vagrantItemeneDropItemLotId - vagrantItemeneDropItemLotId - s32,GoodsUseFFXId1 - GoodsUseFFXId1 - s32,GoodsUseFFXId2 - GoodsUseFFXId2 - s32,GoodsUseFFXId3 - GoodsUseFFXId3 - s32,isLoadOfCinder - isLoadOfCinder - u8,isPlayRegion1 - isPlayRegion1 - u8,isLadder - isLadder - u8,isMultiPlay - isMultiPlay - u8,useSelected - useSelected - u8,Unk4 - Unk4 - u8,isPlayRegion2 - isPlayRegion2 - u8,isNetPenalized - isNetPenalized - u8,SuppleItemType - SuppleItemType - u8,menuAdhocType - menuAdhocType - u8,Unk20 - Unk20 - u8,Unk21 - Unk21 - s16,Unk22 - Unk22 - u8,Unk23 - Unk23 - u8,shopId - shopId - s32,fpConsume - fpConsume - s16,useLimitCategory2 - useLimitCategory2 - s16,Unk24 - Unk24 - s32,Unk25 - Unk25 - s32,Unk26 - Unk26 - u8,Unk27 - Unk27 - u8,EnableTreasureItem [ON_OFF] - EnableTreasureItem [ON_OFF] - u8,TreasureItem_ItemType - TreasureItem_ItemType - u8,TreasureItem_Durability - TreasureItem_Durability - f32,TreasureItem_ItemId - TreasureItem_ItemId - u32,TreasureItem_AddNum - TreasureItem_AddNum - u16,StateInfo1 - StateInfo1 - u16,StateInfo2 - StateInfo2 - u16,StateInfo3 - StateInfo3 - u16,StateInfo4 - StateInfo4 - u16,Unk28 - Unk28 - u16,Unk29 - Unk29 - u32,Unk30 - Unk30 - u32
3220,Pacifying Agent,3220,-1,0,0,8,-1,-1,1230,-1,-1,0,22,0,-1,-1,-1,5,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310360,310361,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,30,0,0,-1,6614,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3230,Eel Liver,3230,-1,0,0,10,-1,-1,1240,-1,-1,0,23,0,-1,-1,-1,5,0,50,0,1,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310370,310371,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,6615,0,1,0,0,0,0,0,341,988,0,910,0,0,0
3250,Contact Medicine,3250,-1,0,0,5,-1,-1,1200,-1,-1,0,30,0,-1,-1,-1,3,0,50,0,1,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310380,310381,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,30,0,0,-1,6616,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3290,Bite Down,3290,-1,0,0,5,-1,-1,1530,-1,-1,0,31,0,-1,-1,-1,3,0,50,0,2,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,30,0,0,-1,6617,0,0,0,0,0,0,0,341,988,948,910,0,0,0
3291,Hidden Tooth,3295,-1,0,0,-1,-1,-1,1520,-1,-1,0,280,0,-1,-1,-1,1,0,50,0,2,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,14,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,341,988,948,910,0,0,0
3292,Bite Down,3290,-1,0,0,5,-1,-1,1540,-1,-1,0,31,0,-1,-1,-1,3,0,50,0,2,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,30,0,0,-1,6617,0,0,0,0,0,0,0,341,988,948,910,0,0,0
3300,Green Mossy Gourd,3300,-1,0,0,-1,-1,3301,1130,-1,-1,0,161,0,-1,-1,-1,5,0,50,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310130,310131,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,500,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,910,0,0,0
3301,Green Mossy Gourd,-1,-1,0,0,-1,-1,3300,1140,-1,-1,0,160,0,-1,-1,-1,1,0,50,0,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310130,-1,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,0,0,0,0
3310,Withered Red Gourd,3310,-1,0,0,-1,-1,3311,1150,-1,-1,0,171,0,-1,-1,-1,5,0,50,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310140,310141,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,500,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,910,0,0,0
3311,Withered Red Gourd,-1,-1,0,0,-1,-1,3310,1160,-1,-1,0,170,0,-1,-1,-1,1,0,50,0,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310140,-1,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,0,0,0,0
3320,Mottled Purple Gourd,3320,-1,0,0,-1,-1,3321,1170,-1,-1,0,181,0,-1,-1,-1,5,0,50,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310150,310151,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,500,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,910,0,0,0
3321,Mottled Purple Gourd,-1,-1,0,0,-1,-1,3320,1180,-1,-1,0,180,0,-1,-1,-1,1,0,50,0,2,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310150,-1,-1,0,0,0,0,0,0,0,0,0,2,126,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,341,0,0,0,0,0,0
3350,Ako's Spiritfall,3350,-1,0,0,-1,-1,-1,1250,-1,-1,2330,270,0,-1,-1,-1,1,0,50,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310321,-1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,-1,2,0,-1,-1,0,2,0,0,0,0,0,341,988,948,0,0,0,0
3360,Yashariku's Spiritfall,3360,-1,0,0,-1,-1,-1,1290,-1,-1,2330,271,0,-1,-1,-1,1,0,50,0,1,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310331,-1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,-1,3,0,-1,-1,0,2,0,0,0,0,0,341,988,948,0,0,0,0
3370,Ungo's Spiritfall,3370,-1,0,0,-1,-1,-1,1260,-1,-1,2330,273,0,-1,-1,-1,1,0,50,0,1,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310051,-1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,-1,2,0,-1,-1,0,2,0,0,0,0,0,341,988,948,0,0,0,0
3380,Gokan's Spiritfall,3380,-1,0,0,-1,-1,-1,1270,-1,-1,2330,272,0,-1,-1,-1,1,0,50,0,1,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310341,-1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,-1,1,0,-1,-1,0,2,0,0,0,0,0,341,988,948,0,0,0,0
3390,Gachiin's Spiritfall,3390,-1,0,0,-1,-1,-1,1280,-1,-1,2330,274,0,-1,-1,-1,1,0,50,0,1,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310061,-1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,-1,3,0,-1,-1,0,2,0,0,0,0,0,341,988,948,0,0,0,0
3400,Ako's Sugar,3400,-1,0,0,20,-1,-1,1300,-1,-1,0,40,0,-1,-1,-1,3,0,50,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310321,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,80,0,0,-1,6618,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3410,Yashariku's Sugar,3410,-1,0,0,30,-1,-1,1340,-1,-1,0,41,0,-1,-1,-1,3,0,50,0,1,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310331,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,130,0,0,-1,6619,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3420,Ungo's Sugar,3420,-1,0,0,20,-1,-1,1310,-1,-1,0,43,0,-1,-1,-1,3,0,50,0,1,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310051,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,80,0,0,-1,6620,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3430,Gokan's Sugar,3430,-1,0,0,20,-1,-1,1320,-1,-1,0,42,0,-1,-1,-1,3,0,50,0,1,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310341,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,80,0,0,-1,6621,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3440,Gachiin's Sugar,3440,-1,0,0,20,-1,-1,1330,-1,-1,0,44,0,-1,-1,-1,3,0,50,0,1,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310061,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,100,0,0,-1,6622,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3450,Divine Confetti,3450,-1,0,0,50,-1,-1,1400,-1,-1,0,45,0,-1,-1,-1,5,0,50,0,1,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,310250,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,300,0,0,-1,6623,0,1,0,0,0,0,0,341,988,948,0,0,0,0
3500,Ceramic Shard,-1,-1,0,0,5,-1,-1,1450,-1,-1,0,50,0,-1,-1,-1,10,0,50,0,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310230,-1,-1,0,0,0,0,0,0,0,0,0,2,198,9999,4,0,20,0,0,-1,6624,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3510,Fistful of Ash,3510,-1,0,0,10,-1,-1,1460,-1,-1,0,51,0,-1,-1,-1,10,0,50,0,1,0,0,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310240,-1,-1,0,0,0,0,0,0,0,0,0,2,198,9999,4,0,30,0,0,-1,6625,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3520,Oil,3520,-1,0,0,5,-1,-1,1470,-1,-1,0,52,0,-1,-1,-1,10,0,50,0,1,0,0,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310350,-1,-1,0,0,0,0,0,0,0,0,0,2,198,9999,4,0,20,0,0,-1,6626,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3530,Snap Seed,3530,-1,0,0,20,-1,-1,1480,-1,-1,0,90,0,-1,-1,-1,10,0,50,0,1,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,6,9999,0,0,80,0,0,-1,6627,0,1,0,0,0,0,0,341,988,948,0,0,0,0
3580,Five-color Rice,3580,-1,0,0,-1,-1,3581,1500,-1,-1,0,191,0,-1,-1,-1,5,0,50,0,1,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310160,310161,-1,0,0,0,0,0,0,0,0,0,2,78,0,0,0,555,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3581,Five-color Rice,-1,-1,0,0,-1,-1,3580,1510,-1,-1,0,190,0,-1,-1,-1,1,0,50,0,2,0,0,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310160,-1,-1,0,0,0,0,0,0,0,0,0,2,78,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3600,Mibu Balloon of Wealth,3600,-1,0,0,10,-1,-1,1350,-1,-1,0,60,0,-1,-1,-1,5,0,50,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310190,310191,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,50,0,0,-1,6628,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3610,Mibu Balloon of Soul,3610,-1,0,0,10,-1,-1,1380,-1,-1,0,61,0,-1,-1,-1,5,0,50,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310200,310201,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,50,0,0,-1,6629,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3620,Mibu Possession Balloon,3620,-1,0,0,10,-1,-1,1360,-1,-1,0,62,0,-1,-1,-1,5,0,50,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310210,310211,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,50,0,0,-1,6630,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3630,Mibu Balloon of Spirit,3630,-1,0,0,10,-1,-1,1370,-1,-1,0,63,0,-1,-1,-1,5,0,50,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310220,310221,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,50,0,0,-1,6631,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3640,Mibu Pilgrimage Balloon,3640,-1,0,0,10,-1,-1,1390,-1,-1,0,65,0,-1,-1,-1,1,0,50,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310472,310473,-1,0,0,0,0,0,0,0,0,0,2,14,9999,0,0,50,0,0,-1,-1,0,0,0,0,0,0,0,341,988,948,0,0,0,0
3700,Light Coin Purse,3700,-1,0,0,100,-1,-1,1570,-1,-1,0,70,0,-1,-1,-1,99,0,50,0,2,0,0,60,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310070,310071,-1,0,0,0,0,1,0,0,0,0,2,78,9999,0,0,110,0,0,-1,6632,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3704,Heavy Coin Purse,3704,-1,0,0,500,-1,-1,1580,-1,-1,0,71,0,-1,-1,-1,99,0,50,0,2,0,0,60,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310080,310081,-1,0,0,0,0,1,0,0,0,0,2,78,9999,0,0,550,0,0,-1,6633,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3708,Bulging Coin Purse,3708,-1,0,0,1000,-1,-1,1590,-1,-1,0,72,0,-1,-1,-1,99,0,50,0,2,0,0,60,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310090,310091,-1,0,0,0,0,1,0,0,0,0,2,78,9999,0,0,1100,0,0,-1,6634,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3720,Bundled Jizo Statue,-1,-1,0,0,100,-1,-1,1110,-1,-1,0,80,0,-1,-1,-1,1,0,50,0,2,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310290,310296,-1,0,0,0,0,1,0,0,0,0,2,78,9999,0,0,300,0,0,-1,6635,0,1,1,0,0,1100,1,341,988,0,0,0,0,0
3721,Jinza's Jizo Statue,-1,-1,0,0,100,-1,-1,1120,-1,-1,0,81,0,-1,-1,-1,1,0,50,0,2,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310295,310296,-1,0,0,0,0,1,0,0,0,0,2,78,9999,0,0,300,0,0,-1,-1,0,1,1,0,0,1100,1,341,988,0,0,0,0,0
3730,Bell Demon,3730,-1,0,0,-1,-1,-1,1560,-1,-1,0,110,0,-1,-1,-1,1,0,50,0,2,0,0,86,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310480,310481,-1,0,0,0,0,1,0,0,0,0,2,78,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,341,988,0,0,0,0,0
3800,Ceremonial Tanto,3800,-1,0,0,-1,-1,3801,1090,-1,-1,2330,250,0,-1,-1,-1,3,0,50,0,2,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310170,310171,-1,0,0,0,0,0,0,0,0,0,2,70,0,0,0,1000,0,0,-1,-1,0,2,1,0,0.5,1001,5,341,988,0,0,0,0,0
3801,Ceremonial Tanto,-1,-1,0,0,-1,-1,3800,1091,-1,-1,0,255,0,-1,-1,-1,1,0,50,0,2,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,70,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,341,988,0,0,0,0,0
3900,Nightjar Monocular,-1,-1,0,0,-1,-1,-1,1490,-1,-1,0,260,0,-1,-1,-1,1,0,50,0,2,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310280,-1,-1,0,0,0,0,0,0,0,0,0,2,78,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,341,988,0,0,0,0,0
3980,Homeward Idol,3980,-1,0,0,-1,-1,-1,1600,-1,10010720,0,262,0,-1,-1,-1,1,0,50,0,2,0,0,87,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310410,-1,-1,0,0,0,0,0,0,1,0,0,2,124,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
