#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId - AtkChrId - s32,DefChrId - DefChrId - s32,Dist - Dist - f32,DiffAngMin - DiffAngMin - f32,DiffAngMax - DiffAngMax - f32,UpperYrange - UpperYrange - f32,LowerYrange - LowerYrange - f32,DiffAngMyToDef - DiffAngMyToDef - f32,throwTypeId - throwTypeId - s32,atkAnimid - atkAnimid - s32,defAnimId - defAnimId - s32,escHp - escHp - s16,selfEscCycleTime - selfEscCycleTime - s16,SphereCastRadiusRateTop - SphereCastRadiusRateTop - s16,SphereCastRadiusRateLow - SphereCastRadiusRateLow - s16,PadType - PadType - u8,AtkEnableState - AtkEnableState - u8,AtkSorbDmyId - AtkSorbDmyId - u8,DefSorbDmyId - DefSorbDmyId - u8,ThrowType - ThrowType - u8,SelfEscCycleInt - SelfEscCycleInt - u8,DmyHasChrDirType - DmyHasChrDirType - u8,isTurnAtker - isTurnAtker - u8,isSkipWepCate - isSkipWepCate - u8,isSkipSphereCast - isSkipSphereCast - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,Unk4 - Unk4 - u8,Unk5 - Unk5 - u8,subAtkSorbDmyId - subAtkSorbDmyId - s16,subDefSorbDmyId - subDefSorbDmyId - s16,Dist2 - Dist2 - f32,DiffAngMin2 - DiffAngMin2 - f32,DiffAngMax2 - DiffAngMax2 - f32,UpperYrange2 - UpperYrange2 - f32,LowerYrange2 - LowerYrange2 - f32,DiffAngMyToDef2 - DiffAngMyToDef2 - f32,performDmyId0 - performDmyId0 - s32,performDmyId1 - performDmyId1 - s32,ThrowKindParamID0 - ThrowKindParamID0 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,ThrowKindParamID1 - ThrowKindParamID1 - s32,ThrowKindParamID2 - ThrowKindParamID2 - s32,Unk8 - Unk8 - s16,Unk9 - Unk9 - s16,Unk10 - Unk10 - s16,Unk11 - Unk11 - s16,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - f32
11151081,,0,1151,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,378,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,202,0,0,0,0,0.5
11190081,,0,1190,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11191081,,0,1191,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11200081,,0,1200,2.45,0,90,1.4721085,1.4721085,180,7,510800,12800,0,0,33,33,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11210081,,0,1210,2.45,0,90,1.4721085,1.4721085,180,7,510800,12800,0,0,33,33,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11220081,,0,1220,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11240081,,0,1240,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,378,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,202,0,0,0,0,0.5
11250081,,0,1250,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11260081,,0,1260,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,67,67,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11300081,,0,1300,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11310081,,0,1310,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11360081,,0,1360,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11361081,,0,1361,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11400081,,0,1400,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11450081,,0,1450,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11470081,,0,1470,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11500081,,0,1500,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11501081,,0,1501,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11520081,,0,1520,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11550081,,0,1550,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11700081,,0,1700,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17420081,,0,7420,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17430081,,0,7430,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17440081,,0,7440,2.15,0,90,1.2918503,1.2918503,180,7,510800,12800,0,0,67,67,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17450081,,0,7450,2.15,0,90,1.2918503,1.2918503,180,7,510800,12800,0,0,67,67,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17460081,,0,7460,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17480081,,0,7480,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17490081,,0,7490,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17500081,,0,7500,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17510081,,0,7510,2.25,0,90,1.3519363,1.3519363,180,7,510800,12800,0,0,50,50,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17520081,,0,7520,2.15,0,90,1.2918503,1.2918503,180,7,510800,12800,0,0,67,67,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17530081,,0,7530,2.15,0,90,1.2918503,1.2918503,180,7,510800,12800,0,0,67,67,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17540081,,0,7540,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17550081,,0,7550,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17560081,,0,7560,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17580081,,0,7580,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17590081,,0,7590,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
17600081,,0,7600,2.35,0,90,1.4120225,1.4120225,180,7,510800,12800,0,0,40,40,1,0,0,0,1,0,255,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,961,-1,110010,0,0,-1,-1,0,200,0,0,0,0,0.5
11012090,,0,1012,2.5,70,180,1.5021515,1.5021515,60,0,510900,12900,0,0,50,50,1,0,0,0,9,0,255,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,250000,0,0,-1,-1,0,200,0,256,0,1,1
11140090,,0,1140,2,120,180,1.2017212,1.2017212,60,0,510900,12900,0,0,50,50,1,0,0,0,9,0,255,0,0,1,0,0,0,0,0,0,233,0,0,0,0,0,0,-1,238,50000,0,0,-1,-1,0,217,0,256,0,1,1
11200090,,0,1200,2.2,0,180,1.3218933,1.3218933,35,0,510900,12900,0,0,33,33,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,250000,0,0,-1,-1,0,219,0,256,0,1,1
11210090,,0,1210,2.2,0,180,1.3218933,1.3218933,35,0,510900,12900,0,0,33,33,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,250000,0,0,-1,-1,0,226,0,256,0,1,1
15100590,,0,5100,3.1,90,180,1.8626679,1.8626679,50,0,510900,12900,0,0,9,9,1,0,0,0,9,0,255,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,-1,-1,250000,0,0,-1,-1,0,235,0,256,0,1,0.5
15200090,,0,5200,2,0,180,1.2017212,2,80,0,510900,12900,0,0,1,1,1,0,0,0,9,0,255,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,250000,0,0,-1,-1,0,233,0,256,0,1,0.5
15400590,,0,5400,3.1,0,45,1.8626679,1.8626679,35,0,510900,12900,0,0,40,40,1,0,0,0,9,0,255,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,250000,0,0,-1,200031,0,243,0,256,0,1,0.5
11010110,,0,1010,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11011110,,0,1011,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11012110,,0,1012,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11020110,,0,1020,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11021110,,0,1021,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11030110,,0,1030,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,202,0,256,0,1,0.5
11040110,,0,1040,2.6,0,90,1.5622376,1.5622376,35,0,501200,0,0,0,20,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,202,0,256,0,1,0.5
11050110,,0,1050,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11060110,,0,1060,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11070110,,0,1070,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,25,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11080110,,0,1080,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,33,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11100110,,0,1100,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,202,0,256,0,1,0.5
11110110,,0,1110,1.9,0,90,1.1416352,1.1416352,35,0,501200,0,0,0,67,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11111110,,0,1111,1.9,0,90,1.1416352,1.1416352,35,0,501200,0,0,0,67,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11120110,,0,1120,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11130110,,0,1130,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,247,0,256,0,1,0.5
11150110,,0,1150,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,202,0,256,0,1,0.5
11151110,,0,1151,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,202,0,256,0,1,0.5
11180110,,0,1180,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,33,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11181110,,0,1181,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,33,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11190110,,0,1190,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11191110,,0,1191,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11200110,,0,1200,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,33,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11210110,,0,1210,2.2,0,90,1.3218933,1.3218933,35,0,501200,0,0,0,33,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11220110,,0,1220,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11240110,,0,1240,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11250110,,0,1250,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11260110,,0,1260,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,67,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11300110,,0,1300,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11310110,,0,1310,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11350110,,0,1350,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,29,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11360110,,0,1360,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11361110,,0,1361,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11370110,,0,1370,3.6,0,90,2.1630983,2.1630983,65,0,501200,0,0,0,10,10,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,238,0,256,0,1,0.5
11380110,,0,1380,3.6,0,90,2.1630983,2.1630983,65,0,501200,0,0,0,10,10,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,238,0,256,0,1,0.5
11400110,,0,1400,2,0,90,2.0710607,2.0710607,50,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11450110,,0,1450,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11470110,,0,1470,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
11500110,,0,1500,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11501110,,0,1501,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11520110,,0,1520,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11550110,,0,1550,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
11700110,,0,1700,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,200,0,256,0,1,0.5
15000110,,0,5000,2.4,0,90,1.4420655,1.4420655,35,0,501200,0,0,0,25,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,211,0,256,0,1,0.5
15020110,,0,5020,2.3,0,90,1.3819795,1.3819795,35,0,501200,0,0,0,29,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
15021110,,0,5021,2.3,0,90,1.3819795,1.3819795,35,0,501200,0,0,0,29,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,201,0,256,0,1,0.5
15060110,,0,5060,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,29,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,221,0,256,0,1,0.5
15080110,,0,5080,3.4,0,90,2.042926,2.042926,35,0,501200,0,0,0,11,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,225,0,256,0,1,0.5
15090110,,0,5090,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200030,0,239,0,256,0,1,0.5
15090610,,0,5090,2,0,90,1.2017212,1.2017212,35,0,501200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200031,0,244,0,256,0,1,0.5
15100110,,0,5100,3.7,0,90,2.2231843,2.2231843,35,0,501200,0,0,0,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200030,0,230,0,256,0,1,0.5
15100610,,0,5100,5.1,0,90,3.0643892,3.0643892,35,0,501200,0,0,0,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200031,0,235,0,256,0,1,0.5
15300110,,0,5300,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,-1,0,231,0,256,0,1,0.5
15400110,,0,5400,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200030,0,242,0,256,0,1,0.5
15400610,,0,5400,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200031,0,243,0,256,0,1,0.5
15430110,,0,5430,2.1,0,90,1.2618073,1.2618073,35,0,501200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41000,0,0,-1,200030,0,242,0,256,0,1,0.5
